year,Response ID,variable,value,var_name_edit,var_group_1,var_group_2
2021,1251,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1252,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1253,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1254,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1255,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1256,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1257,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1258,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1259,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1260,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1261,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1262,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1263,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1264,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1265,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1266,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1267,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1268,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1269,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1270,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1271,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1272,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1273,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1274,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1275,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1276,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1277,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1278,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1279,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1280,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1281,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1282,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1283,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1284,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1285,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1286,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1287,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1288,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1289,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1290,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1291,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1292,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1293,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1294,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1295,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1296,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1297,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1298,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1299,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1300,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1301,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1302,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1303,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1304,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1305,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1306,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1307,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1308,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1309,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1310,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1311,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1312,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1313,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1314,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1315,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1316,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1317,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1318,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1319,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1320,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1321,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1322,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1323,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1324,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1325,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1326,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1327,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1328,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1329,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1330,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1331,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1332,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1333,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1334,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1335,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1336,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1337,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1338,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1339,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1340,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1341,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1342,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1343,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1344,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1345,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1346,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1347,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1348,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1349,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1350,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1351,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1352,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1353,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1354,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1355,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1356,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1357,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1358,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1359,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1360,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1361,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1362,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1363,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1364,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1365,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1366,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1367,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1368,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1369,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1370,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1371,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1372,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1373,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1374,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1375,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1376,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1377,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1378,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1379,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1380,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1381,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1382,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1383,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1384,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1385,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1386,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1387,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1388,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1389,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1390,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1391,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1392,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1393,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1394,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1395,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1396,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1397,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1398,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1399,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1400,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1401,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1402,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1403,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1404,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1405,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1406,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1407,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1408,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1409,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1410,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1411,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1412,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1413,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1414,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1415,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1416,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1417,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1418,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1419,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1420,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1421,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1422,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Strongly agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1423,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1424,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1425,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1426,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1427,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1428,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1429,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1430,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1431,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Somewhat agree,manage_remote_focus_results,Managing people remotely,focus results
2021,1432,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1433,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1434,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1435,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,Neither agree nor disagree,manage_remote_focus_results,Managing people remotely,focus results
2021,1436,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1437,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
2021,1438,How strongly do you agree or disagree with the following statements?    - Managing people remotely makes me more focused on results,No answer / not applicable,manage_remote_focus_results,Managing people remotely,focus results
